date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:14:01	728/728	---MC-	200	added ('OK')	application/rss+xml	etag:%2288556f11a6c4b62a0868c1fb5e0d2d38%22	http://sacheefragrances.com/contact-us/career/feed/	C:/Users/AJAY%20KUMAR/Google%20Drive/Camera%20Uploads/Website%20Creating%20Lang/sacheefragrances/sacheefragrances.com/contact-us/career/feed/index.html	(from http://sacheefragrances.com/contact-us/career/)
14:14:02	2375/2375	---MC-	200	added ('OK')	application/json	date:Sat,%2011%20Aug%202018%2008:44:06%20GMT	http://sacheefragrances.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsacheefragrances.com%2Finfrastructure%2F	C:/Users/AJAY%20KUMAR/Google%20Drive/Camera%20Uploads/Website%20Creating%20Lang/sacheefragrances/sacheefragrances.com/wp-json/oembed/1.0/embed11f6.json	(from http://sacheefragrances.com/infrastructure/)
14:14:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Aug%202018%2008:44:07%20GMT	http://sacheefragrances.com/?p=12	C:/Users/AJAY%20KUMAR/Google%20Drive/Camera%20Uploads/Website%20Creating%20Lang/sacheefragrances/sacheefragrances.com/index678b.html	(from http://sacheefragrances.com/infrastructure/)
14:14:03	733/733	---MC-	200	added ('OK')	application/rss+xml	etag:%2288556f11a6c4b62a0868c1fb5e0d2d38%22	http://sacheefragrances.com/infrastructure/feed/	C:/Users/AJAY%20KUMAR/Google%20Drive/Camera%20Uploads/Website%20Creating%20Lang/sacheefragrances/sacheefragrances.com/infrastructure/feed/index.html	(from http://sacheefragrances.com/infrastructure/)
14:14:03	2510/2510	---MC-	200	added ('OK')	text/xml	date:Sat,%2011%20Aug%202018%2008:44:09%20GMT	http://sacheefragrances.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsacheefragrances.com%2Finfrastructure%2F&format=xml	C:/Users/AJAY%20KUMAR/Google%20Drive/Camera%20Uploads/Website%20Creating%20Lang/sacheefragrances/sacheefragrances.com/wp-json/oembed/1.0/embedde5a	(from http://sacheefragrances.com/infrastructure/)
14:14:04	151752/151752	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2023:19:56%20GMT	http://sacheefragrances.com/wp-content/uploads/2014/08/sparkling-sips.jpg	C:/Users/AJAY%20KUMAR/Google%20Drive/Camera%20Uploads/Website%20Creating%20Lang/sacheefragrances/sacheefragrances.com/wp-content/uploads/2014/08/sparkling-sips.jpg	(from http://sacheefragrances.com/flavors/)
14:14:07	20095/20095	---M--	200	added ('OK')	image/png	date:Wed,%2010%20May%202017%2023:19:54%20GMT	http://sacheefragrances.com/wp-content/uploads/2014/08/photo-150x105.png	C:/Users/AJAY%20KUMAR/Google%20Drive/Camera%20Uploads/Website%20Creating%20Lang/sacheefragrances/sacheefragrances.com/wp-content/uploads/2014/08/photo-150x105.png	(from http://sacheefragrances.com/infrastructure/)
14:14:10	27849/27849	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2023:19:54%20GMT	http://sacheefragrances.com/wp-content/uploads/2014/08/121-129x150.jpg	C:/Users/AJAY%20KUMAR/Google%20Drive/Camera%20Uploads/Website%20Creating%20Lang/sacheefragrances/sacheefragrances.com/wp-content/uploads/2014/08/121-129x150.jpg	(from http://sacheefragrances.com/infrastructure/)
14:14:16	34140/34140	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2023:19:56%20GMT	http://sacheefragrances.com/wp-content/uploads/2014/08/131-150x106.jpg	C:/Users/AJAY%20KUMAR/Google%20Drive/Camera%20Uploads/Website%20Creating%20Lang/sacheefragrances/sacheefragrances.com/wp-content/uploads/2014/08/131-150x106.jpg	(from http://sacheefragrances.com/infrastructure/)
14:14:18	99342/99342	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2023:19:54%20GMT	http://sacheefragrances.com/wp-content/uploads/2014/08/bg_infra-1038x512.jpg	C:/Users/AJAY%20KUMAR/Google%20Drive/Camera%20Uploads/Website%20Creating%20Lang/sacheefragrances/sacheefragrances.com/wp-content/uploads/2014/08/bg_infra-1038x512.jpg	(from http://sacheefragrances.com/infrastructure/)
14:14:21	25632/25632	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2023:19:54%20GMT	http://sacheefragrances.com/wp-content/uploads/2014/08/13N9557a1-150x87.jpg	C:/Users/AJAY%20KUMAR/Google%20Drive/Camera%20Uploads/Website%20Creating%20Lang/sacheefragrances/sacheefragrances.com/wp-content/uploads/2014/08/13N9557a1-150x87.jpg	(from http://sacheefragrances.com/infrastructure/)
14:14:28	55025/55025	---M--	200	added ('OK')	image/png	date:Wed,%2010%20May%202017%2023:19:54%20GMT	http://sacheefragrances.com/wp-content/uploads/2014/08/2.png	C:/Users/AJAY%20KUMAR/Google%20Drive/Camera%20Uploads/Website%20Creating%20Lang/sacheefragrances/sacheefragrances.com/wp-content/uploads/2014/08/2.png	(from http://sacheefragrances.com/fragrances/)
14:14:30	50642/50642	---M--	200	added ('OK')	image/png	date:Wed,%2010%20May%202017%2023:19:54%20GMT	http://sacheefragrances.com/wp-content/uploads/2014/08/2-150x150.png	C:/Users/AJAY%20KUMAR/Google%20Drive/Camera%20Uploads/Website%20Creating%20Lang/sacheefragrances/sacheefragrances.com/wp-content/uploads/2014/08/2-150x150.png	(from http://sacheefragrances.com/fragrances/)
14:14:38	53068/53068	---M--	200	added ('OK')	image/png	date:Wed,%2010%20May%202017%2023:19:56%20GMT	http://sacheefragrances.com/wp-content/uploads/2014/08/5.png	C:/Users/AJAY%20KUMAR/Google%20Drive/Camera%20Uploads/Website%20Creating%20Lang/sacheefragrances/sacheefragrances.com/wp-content/uploads/2014/08/5.png	(from http://sacheefragrances.com/fragrances/)
14:14:41	54882/54882	---M--	200	added ('OK')	image/png	date:Wed,%2010%20May%202017%2023:19:54%20GMT	http://sacheefragrances.com/wp-content/uploads/2014/08/7-150x150.png	C:/Users/AJAY%20KUMAR/Google%20Drive/Camera%20Uploads/Website%20Creating%20Lang/sacheefragrances/sacheefragrances.com/wp-content/uploads/2014/08/7-150x150.png	(from http://sacheefragrances.com/fragrances/)
14:14:47	50347/50347	---M--	200	added ('OK')	image/png	date:Wed,%2010%20May%202017%2023:19:56%20GMT	http://sacheefragrances.com/wp-content/uploads/2014/08/9-150x150.png	C:/Users/AJAY%20KUMAR/Google%20Drive/Camera%20Uploads/Website%20Creating%20Lang/sacheefragrances/sacheefragrances.com/wp-content/uploads/2014/08/9-150x150.png	(from http://sacheefragrances.com/fragrances/)
14:14:51	2366/2366	---MC-	200	added ('OK')	application/json	date:Sat,%2011%20Aug%202018%2008:44:55%20GMT	http://sacheefragrances.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsacheefragrances.com%2Fcontact-us%2Fenquiry%2F	C:/Users/AJAY%20KUMAR/Google%20Drive/Camera%20Uploads/Website%20Creating%20Lang/sacheefragrances/sacheefragrances.com/wp-json/oembed/1.0/embed250f	(from http://sacheefragrances.com/contact-us/enquiry/)
14:14:59	361433/361433	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2023:19:54%20GMT	http://sacheefragrances.com/wp-content/uploads/2014/08/131.jpg	C:/Users/AJAY%20KUMAR/Google%20Drive/Camera%20Uploads/Website%20Creating%20Lang/sacheefragrances/sacheefragrances.com/wp-content/uploads/2014/08/131.jpg	(from http://sacheefragrances.com/infrastructure/)
14:15:18	355852/355852	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2023:19:54%20GMT	http://sacheefragrances.com/wp-content/uploads/2014/08/flowers_sweets_02.jpg	C:/Users/AJAY%20KUMAR/Google%20Drive/Camera%20Uploads/Website%20Creating%20Lang/sacheefragrances/sacheefragrances.com/wp-content/uploads/2014/08/flowers_sweets_02.jpg	(from http://sacheefragrances.com/flavors/)
14:15:30	922331/922331	---M--	200	added ('OK')	image/png	date:Wed,%2010%20May%202017%2023:19:54%20GMT	http://sacheefragrances.com/wp-content/uploads/2014/08/photo.png	C:/Users/AJAY%20KUMAR/Google%20Drive/Camera%20Uploads/Website%20Creating%20Lang/sacheefragrances/sacheefragrances.com/wp-content/uploads/2014/08/photo.png	(from http://sacheefragrances.com/infrastructure/)
14:15:40	52080/52080	---M--	200	added ('OK')	image/png	date:Wed,%2010%20May%202017%2023:19:56%20GMT	http://sacheefragrances.com/wp-content/uploads/2014/08/4-150x150.png	C:/Users/AJAY%20KUMAR/Google%20Drive/Camera%20Uploads/Website%20Creating%20Lang/sacheefragrances/sacheefragrances.com/wp-content/uploads/2014/08/4-150x150.png	(from http://sacheefragrances.com/fragrances/)
14:15:40	54114/54114	---M--	200	added ('OK')	image/png	date:Wed,%2010%20May%202017%2023:19:54%20GMT	http://sacheefragrances.com/wp-content/uploads/2014/08/6-150x150.png	C:/Users/AJAY%20KUMAR/Google%20Drive/Camera%20Uploads/Website%20Creating%20Lang/sacheefragrances/sacheefragrances.com/wp-content/uploads/2014/08/6-150x150.png	(from http://sacheefragrances.com/fragrances/)
14:15:54	237159/237159	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2023:19:54%20GMT	http://sacheefragrances.com/wp-content/uploads/2014/08/13N9557a1.jpg	C:/Users/AJAY%20KUMAR/Google%20Drive/Camera%20Uploads/Website%20Creating%20Lang/sacheefragrances/sacheefragrances.com/wp-content/uploads/2014/08/13N9557a1.jpg	(from http://sacheefragrances.com/infrastructure/)
14:15:59	368863/368863	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2023:19:54%20GMT	http://sacheefragrances.com/wp-content/uploads/2014/08/121.jpg	C:/Users/AJAY%20KUMAR/Google%20Drive/Camera%20Uploads/Website%20Creating%20Lang/sacheefragrances/sacheefragrances.com/wp-content/uploads/2014/08/121.jpg	(from http://sacheefragrances.com/infrastructure/)
